time,industry,series,variant,value
38,professional-and-business-services,Baseline Jul 2022,indexed,7.314888
39,professional-and-business-services,Baseline Jul 2022,indexed,
40,professional-and-business-services,Baseline Jul 2022,indexed,7.654865
41,professional-and-business-services,Baseline Jul 2022,indexed,7.66383
42,professional-and-business-services,Baseline Jul 2022,indexed,7.707744
43,professional-and-business-services,Baseline Jul 2022,indexed,7.908574
44,professional-and-business-services,Baseline Jul 2022,indexed,7.972064
45,professional-and-business-services,Baseline Jul 2022,indexed,8.096393
46,professional-and-business-services,Baseline Jul 2022,indexed,8.342804
47,professional-and-business-services,Baseline Jul 2022,indexed,8.579201
48,professional-and-business-services,Baseline Jul 2022,indexed,8.673013
49,professional-and-business-services,Baseline Jul 2022,indexed,
50,professional-and-business-services,Baseline Jul 2022,indexed,
51,professional-and-business-services,Baseline Jul 2022,indexed,
52,professional-and-business-services,Baseline Jul 2022,indexed,
53,professional-and-business-services,Baseline Jul 2022,indexed,
54,professional-and-business-services,Baseline Jul 2022,indexed,
55,professional-and-business-services,Baseline Jul 2022,indexed,
56,professional-and-business-services,Baseline Jul 2022,indexed,
57,professional-and-business-services,Baseline Jul 2022,indexed,
58,professional-and-business-services,Baseline Jul 2022,indexed,
59,professional-and-business-services,Baseline Jul 2022,indexed,
60,professional-and-business-services,Baseline Jul 2022,indexed,
61,professional-and-business-services,Baseline Jul 2022,indexed,
62,professional-and-business-services,Baseline Jul 2022,indexed,
63,professional-and-business-services,Baseline Jul 2022,indexed,
64,professional-and-business-services,Baseline Jul 2022,indexed,
65,professional-and-business-services,Baseline Jul 2022,indexed,
66,professional-and-business-services,Baseline Jul 2022,indexed,
2022-01-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.339744
2022-02-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.337304
2022-03-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.191383
2022-04-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.909272
2022-05-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.645798
2022-06-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.395746
2022-07-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.459479
2022-08-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.764916
2022-09-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.835493
2022-10-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.779617
2022-11-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.801342
2022-12-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.792355
2023-01-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.050361
2023-02-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.100289
2023-03-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.187171
2023-04-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.241164
2023-05-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.111354
2023-06-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.923992
2023-07-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.732779
2023-08-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.489451
2023-09-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.585083
2023-10-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.513899
2023-11-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.565276
2023-12-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.581373
2024-01-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.378074
2024-02-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.492876
2024-03-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.416673
2024-04-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.413354
2024-05-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.560679
2024-06-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.63882
2024-07-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.59373
2024-08-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.594556
2024-09-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.778392
2024-10-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.837178
2024-11-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.132555
2024-12-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.176028
2025-01-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.143486
2025-02-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.937658
2025-03-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.851239
2025-04-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.66242
2025-05-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.465898
2025-06-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.402344
2025-07-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.521661
2025-08-02,professional-and-business-services,12-Month Rolling Baseline,rolling,5.768322
2025-09-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.016567
2025-10-02,professional-and-business-services,12-Month Rolling Baseline,rolling,
2025-11-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.353343
2025-12-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.310627
2026-01-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.231476
2026-02-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.324275
2026-03-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.326256
2026-04-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.197673
2026-05-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.145013
2026-06-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.104025
2026-07-02,professional-and-business-services,12-Month Rolling Baseline,rolling,6.165349
0,education-and-health-services,Baseline Nov 2022 (AI),indexed,0.0
1,education-and-health-services,Baseline Nov 2022 (AI),indexed,0.707047
2,education-and-health-services,Baseline Nov 2022 (AI),indexed,1.274237
3,education-and-health-services,Baseline Nov 2022 (AI),indexed,1.774959
4,education-and-health-services,Baseline Nov 2022 (AI),indexed,2.228959
5,education-and-health-services,Baseline Nov 2022 (AI),indexed,2.617305
6,education-and-health-services,Baseline Nov 2022 (AI),indexed,3.057111
7,education-and-health-services,Baseline Nov 2022 (AI),indexed,3.339935
8,education-and-health-services,Baseline Nov 2022 (AI),indexed,3.601852
9,education-and-health-services,Baseline Nov 2022 (AI),indexed,3.747164
10,education-and-health-services,Baseline Nov 2022 (AI),indexed,4.025875
11,education-and-health-services,Baseline Nov 2022 (AI),indexed,4.222894
12,education-and-health-services,Baseline Nov 2022 (AI),indexed,4.383173
13,education-and-health-services,Baseline Nov 2022 (AI),indexed,4.494579
14,education-and-health-services,Baseline Nov 2022 (AI),indexed,4.644109
15,education-and-health-services,Baseline Nov 2022 (AI),indexed,4.772507
16,education-and-health-services,Baseline Nov 2022 (AI),indexed,4.839323
17,education-and-health-services,Baseline Nov 2022 (AI),indexed,4.959777
18,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.002964
19,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.051304
20,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.075448
21,education-and-health-services,Baseline Nov 2022 (AI),indexed,4.979792
22,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.030064
23,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.138524
24,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.191343
25,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.185295
26,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.163335
27,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.198047
28,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.17794
29,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.322127
30,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.404631
31,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.600959
32,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.733117
33,education-and-health-services,Baseline Nov 2022 (AI),indexed,5.931799
34,education-and-health-services,Baseline Nov 2022 (AI),indexed,6.087269
35,education-and-health-services,Baseline Nov 2022 (AI),indexed,
36,education-and-health-services,Baseline Nov 2022 (AI),indexed,6.343457
37,education-and-health-services,Baseline Nov 2022 (AI),indexed,6.424803
38,education-and-health-services,Baseline Nov 2022 (AI),indexed,6.558592
39,education-and-health-services,Baseline Nov 2022 (AI),indexed,6.558886
40,education-and-health-services,Baseline Nov 2022 (AI),indexed,6.592404
41,education-and-health-services,Baseline Nov 2022 (AI),indexed,6.593775
42,education-and-health-services,Baseline Nov 2022 (AI),indexed,6.611621
43,education-and-health-services,Baseline Nov 2022 (AI),indexed,6.665478
44,education-and-health-services,Baseline Nov 2022 (AI),indexed,6.693503
45,education-and-health-services,Baseline Nov 2022 (AI),indexed,
46,education-and-health-services,Baseline Nov 2022 (AI),indexed,
47,education-and-health-services,Baseline Nov 2022 (AI),indexed,
48,education-and-health-services,Baseline Nov 2022 (AI),indexed,
49,education-and-health-services,Baseline Nov 2022 (AI),indexed,
50,education-and-health-services,Baseline Nov 2022 (AI),indexed,
51,education-and-health-services,Baseline Nov 2022 (AI),indexed,
52,education-and-health-services,Baseline Nov 2022 (AI),indexed,
53,education-and-health-services,Baseline Nov 2022 (AI),indexed,
54,education-and-health-services,Baseline Nov 2022 (AI),indexed,
55,education-and-health-services,Baseline Nov 2022 (AI),indexed,
56,education-and-health-services,Baseline Nov 2022 (AI),indexed,
57,education-and-health-services,Baseline Nov 2022 (AI),indexed,
58,education-and-health-services,Baseline Nov 2022 (AI),indexed,
59,education-and-health-services,Baseline Nov 2022 (AI),indexed,
60,education-and-health-services,Baseline Nov 2022 (AI),indexed,
61,education-and-health-services,Baseline Nov 2022 (AI),indexed,
62,education-and-health-services,Baseline Nov 2022 (AI),indexed,
63,education-and-health-services,Baseline Nov 2022 (AI),indexed,
64,education-and-health-services,Baseline Nov 2022 (AI),indexed,
65,education-and-health-services,Baseline Nov 2022 (AI),indexed,
66,education-and-health-services,Baseline Nov 2022 (AI),indexed,
0,education-and-health-services,Baseline Jan 2021,indexed,0.0
1,education-and-health-services,Baseline Jan 2021,indexed,0.653061
2,education-and-health-services,Baseline Jan 2021,indexed,1.205818
3,education-and-health-services,Baseline Jan 2021,indexed,1.700806
4,education-and-health-services,Baseline Jan 2021,indexed,2.163127
5,education-and-health-services,Baseline Jan 2021,indexed,2.602538
6,education-and-health-services,Baseline Jan 2021,indexed,2.970535
7,education-and-health-services,Baseline Jan 2021,indexed,3.257523
8,education-and-health-services,Baseline Jan 2021,indexed,3.507912
9,education-and-health-services,Baseline Jan 2021,indexed,3.695113
10,education-and-health-services,Baseline Jan 2021,indexed,3.81366
11,education-and-health-services,Baseline Jan 2021,indexed,3.917249
12,education-and-health-services,Baseline Jan 2021,indexed,4.031015
13,education-and-health-services,Baseline Jan 2021,indexed,4.070844
14,education-and-health-services,Baseline Jan 2021,indexed,4.075015
15,education-and-health-services,Baseline Jan 2021,indexed,4.059173
16,education-and-health-services,Baseline Jan 2021,indexed,4.241684
17,education-and-health-services,Baseline Jan 2021,indexed,4.325222
18,education-and-health-services,Baseline Jan 2021,indexed,4.483696
19,education-and-health-services,Baseline Jan 2021,indexed,4.605818
20,education-and-health-services,Baseline Jan 2021,indexed,4.627536
21,education-and-health-services,Baseline Jan 2021,indexed,4.660358
22,education-and-health-services,Baseline Jan 2021,indexed,4.73304
23,education-and-health-services,Baseline Jan 2021,indexed,4.885882
24,education-and-health-services,Baseline Jan 2021,indexed,5.068511
25,education-and-health-services,Baseline Jan 2021,indexed,5.244218
26,education-and-health-services,Baseline Jan 2021,indexed,5.357424
27,education-and-health-services,Baseline Jan 2021,indexed,5.442203
28,education-and-health-services,Baseline Jan 2021,indexed,5.613895
29,education-and-health-services,Baseline Jan 2021,indexed,5.713005
30,education-and-health-services,Baseline Jan 2021,indexed,5.80828
31,education-and-health-services,Baseline Jan 2021,indexed,5.84567
32,education-and-health-services,Baseline Jan 2021,indexed,5.933048
33,education-and-health-services,Baseline Jan 2021,indexed,5.968769
34,education-and-health-services,Baseline Jan 2021,indexed,6.064476
35,education-and-health-services,Baseline Jan 2021,indexed,6.185476
36,education-and-health-services,Baseline Jan 2021,indexed,6.378348
